chr1	566688	567187	0.999993035547
chr1	567107	568243	1.0
chr1	568139	569136	0.997145891732
chr1	569031	570194	1.0
chr1	713786	714839	1.0
chr1	761435	762515	0.993364310975
chr1	762413	763437	0.999999995186
chr1	902135	902690	0.999987700459
chr1	902118	903032	0.995532712871
chr1	934780	935970	0.990850108449
chr1	948501	949249	0.999999999982
chr1	974031	974669	0.996585474378
chr1	993997	994828	0.991697259599
chr1	993984	995091	0.999985518997
chr1	994750	995525	0.999992335471
chr1	994742	995683	0.999993159011
chr1	995005	995670	0.990202829798
chr1	999014	999486	0.999999842717
chr1	998994	999881	1.0
chr1	999442	999858	1.0
chr1	1004475	1005250	0.999996502908
chr1	1004453	1005672	0.999996387332
chr1	1015031	1016194	0.99278102689
chr1	1050906	1052069	0.999999986528
chr1	1051217	1051633	0.996701710366
chr1	1051196	1052054	0.999999999961
chr1	1051591	1052034	0.999999999662
chr1	1051568	1052482	0.999999990515
chr1	1051559	1052666	0.999999957563
chr1	1092335	1093415	0.999999976203
chr1	1148448	1149252	0.995553646055
chr1	1167040	1168010	1.0
chr1	1243838	1244337	0.999998984814
chr1	1244256	1245419	0.9999897873
chr1	1259560	1260640	0.999999999999
chr1	1260542	1261483	0.999999942519
chr1	1307246	1308104	0.999995613726
chr1	1310326	1311074	1.0
chr1	1334518	1334907	0.999999999999
chr1	1334497	1335328	1.0
chr1	1334866	1335309	1.0
chr1	1342376	1343124	1.0
chr1	1357582	1358718	0.990623951544
chr1	1370330	1371520	0.994754489369
chr1	1370804	1371496	0.994723752244
chr1	1397114	1398111	0.996776895672
chr1	1398007	1399143	0.996695148769
chr1	1406094	1406981	0.996906590474
chr1	1509952	1510673	1.0
chr1	1550182	1551318	1.0
chr1	1565555	1566745	0.999993461784
chr1	1655450	1656225	1.0
chr1	1655428	1656647	1.0
chr1	1656534	1657641	0.993304424926
chr1	1677527	1678248	0.997467861361
chr1	1707117	1707533	0.997126846998
chr1	1707108	1707717	0.999998056708
chr1	1709480	1710145	0.999999906953
chr1	1710075	1710850	1.0
chr1	1710773	1711577	0.999999845123
chr1	1711494	1712381	0.999999999745
chr1	1712289	1713286	0.990119762718
chr1	1759965	1760935	0.994253675892
chr1	1840286	1841339	0.999999992108
chr1	1840444	1841331	0.999999814469
chr1	1850764	1851236	1.0
chr1	1850739	1851736	1.0
chr1	1851029	1851721	0.999999286859
chr1	2064131	2064769	0.990752690522
chr1	2064594	2065481	0.99999997614
chr1	2064700	2065475	0.999999588096
chr1	2126047	2126878	0.999999194416
chr1	2130451	2131199	0.999999989964
chr1	2130741	2131184	0.999999995517
chr1	2143954	2144646	0.995456946502
chr1	2160489	2160961	0.999984240811
chr1	2162761	2163814	0.996270747534
chr1	2162755	2163945	0.999981775221
chr1	2222392	2223333	0.995421044666
chr1	2231651	2232399	1.0
chr1	2232321	2233179	1.0
chr1	2323302	2324023	0.999999994814
chr1	2323566	2324009	0.991659669773
chr1	2342661	2343714	0.996534272949
chr1	2343607	2344743	1.0
chr1	2344630	2345820	0.999999994524
chr1	2347760	2348840	0.9922049275
chr1	2455268	2456182	0.991636450798
chr1	2476603	2477822	0.999992883988
chr1	2476998	2477802	0.99999972815
chr1	2477739	2478211	0.999999752668
chr1	2478138	2479162	1.0
chr1	2479079	2479771	0.999999999969
chr1	2479684	2480791	1.0
chr1	2480686	2481739	0.999999990069
chr1	2487613	2488112	0.999999979181
chr1	2487601	2488349	0.999999999894
chr1	2509488	2510512	1.0
chr1	2574340	2575310	0.999999718141
chr1	3540915	3541885	0.999999999969
chr1	3565284	3566391	0.990599263712
chr1	3567446	3568304	0.991834240969
chr1	3572271	3573129	0.999999973457
chr1	3573046	3573904	1.0
chr1	3573809	3574916	0.999994384468
chr1	3579880	3581070	0.995495709914
chr1	3583507	3584643	0.999999994613
chr1	3589698	3590502	0.999999999797
chr1	3592206	3593369	0.999993775299
chr1	3593276	3594024	1.0
chr1	3593948	3594752	0.999997878761
chr1	3593932	3595068	0.999999657765
chr1	3662927	3663648	0.99608903647
chr1	3662919	3663806	0.999990298446
chr1	3662903	3664122	0.999999879055
chr1	3663288	3663787	0.997074671921
chr1	3663272	3664103	0.999999913614
chr1	3663265	3664235	0.999999979943
chr1	3663588	3664087	0.999999728041
chr1	3663581	3664219	0.999999978869
chr1	3663739	3664211	0.999999988921
chr1	3663703	3664922	0.999999601111
chr1	3688392	3689333	0.999999447418
chr1	3688681	3689319	0.99999825818
chr1	3688661	3689714	0.999999600726
chr1	3691942	3692883	0.994145812594
chr1	3691936	3692989	0.99431492294
chr1	3703812	3704338	0.997262510185
chr1	3703778	3704997	0.999983905807
chr1	3712378	3713597	0.999999999867
chr1	3772459	3773566	0.992206745952
chr1	3773469	3774356	1.0
chr1	3816584	3817166	1.0
chr1	3816567	3817508	1.0
chr1	3817105	3817770	1.0
chr1	3817415	3818385	1.0
chr1	3817705	3818370	0.999999999999
chr1	3817686	3818739	0.999999999594
chr1	4856300	4857075	0.996448253028
chr1	6050967	6051908	0.995667816471
chr1	6051825	6052600	0.999999970041
chr1	6051817	6052758	0.999999999999
chr1	6052653	6053872	1.0
chr1	6053763	6054787	0.999999932229
chr1	6085896	6086754	1.0
chr1	6088055	6088720	0.999999822312
chr1	6088239	6088711	0.999997678286
chr1	6088638	6089662	0.994194848301
chr1	6257719	6258606	0.99999120623
chr1	6258521	6259379	0.999999863373
chr1	6259296	6260154	1.0
chr1	6266010	6267090	0.999999999983
chr1	6266994	6267881	0.994076787721
chr1	6266986	6268039	0.995303528595
chr1	6268781	6269419	0.997264974093
chr1	6269343	6270257	0.999994361637
chr1	6295639	6296111	0.999999675344
chr1	6295618	6296532	0.999999999949
chr1	6296066	6296509	0.9999995632
chr1	6296042	6296983	0.999991870995
chr1	6350314	6350786	0.999992600437
chr1	6350723	6351527	0.999999998223
chr1	6419630	6420295	1.0
chr1	6454219	6455106	0.995403296594
chr1	6454209	6455316	0.993780724642
chr1	6474226	6474974	0.999992119252
chr1	6614543	6614932	0.999999999907
chr1	6673067	6674008	0.999999999999
chr1	6673914	6674911	0.999998703796
chr1	6674803	6676022	0.994729986076
chr1	6675225	6676000	0.991475646773
chr1	6675206	6676369	0.990782663968
chr1	6921471	6922329	0.994797631801
chr1	6921453	6922672	0.994370444563
chr1	7463168	7464082	0.999998225418
chr1	7830919	7831806	0.99999996685
chr1	7831711	7832764	0.999993553968
chr1	7844019	7844906	0.999989447974
chr1	8021193	8022107	1.0
chr1	8022026	8022774	0.999999905012
chr1	8053922	8054753	0.999999883879
chr1	8053909	8055016	0.999999830578
chr1	8086006	8087169	0.994999556537
chr1	8156601	8157349	0.993775226392
chr1	8157273	8158077	0.999999977599
chr1	8227138	8228162	0.999999999999
chr1	8227269	8228156	0.999999999998
chr1	8229685	8230240	0.999999396693
chr1	8242179	8242871	0.999998255547
chr1	8242790	8243760	0.997141572137
chr1	8342815	8343785	0.999999582239
chr1	8456228	8457447	0.999986837729
chr1	8457344	8458231	0.997388549457
chr1	8483339	8484336	0.999999817008
chr1	8484228	8485447	0.999999718075
chr1	8487476	8488224	1.0
chr1	8533175	8533950	0.990820906105
chr1	8536663	8537687	0.999988543742
chr1	8537268	8537657	0.999999940365
chr1	8537251	8537999	0.999999991347
chr1	8584203	8585422	0.993809603109
chr1	8585329	8586021	0.999994038534
chr1	8585618	8586007	0.993780070996
chr1	8688378	8689597	0.991750257198
chr1	8703182	8704318	0.999999712671
chr1	8703498	8704302	0.999999902183
chr1	8703481	8704644	0.999999874317
chr1	8711492	8712433	0.990561814134
chr1	8712330	8713520	0.994780222144
chr1	8721332	8722468	0.999999754509
chr1	8761192	8762133	0.999999994485
chr1	8762035	8763115	0.999989107167
chr1	8823542	8824483	0.996699036998
chr1	8931422	8932253	0.997153415171
chr1	8931405	8932595	0.999994547919
chr1	8931712	8932238	0.994392566426
chr1	8931694	8932581	0.999986981236
chr1	8932157	8933293	0.996106231477
chr1	8932486	8933539	0.993149269589
chr1	8933438	8934462	0.999999929634
chr1	8934363	8935387	0.99998367368
chr1	8935293	8936207	0.999994096287
chr1	8935284	8936391	0.999997605387
chr1	8935662	8936188	0.99185461499
chr1	8935652	8936373	0.996036271449
chr1	8937410	8938490	0.999999999752
chr1	8938385	8939465	1.0
chr1	9070906	9072069	0.99999023515
chr1	9124385	9125465	0.996337069219
chr1	9129322	9130153	1.0
chr1	9138115	9139085	0.999999999973
chr1	9170684	9171266	0.999988649305
chr1	9170868	9171257	0.999999281882
chr1	9180036	9181089	0.992081576542
chr1	9181951	9182699	0.999999929202
chr1	9189108	9189717	0.999999879577
chr1	9189082	9190218	0.999999999849
chr1	9189662	9190188	0.999993384012
chr1	9189643	9190557	0.999996804913
chr1	9223714	9224711	0.999999999999
chr1	9239293	9240207	0.99429997354
chr1	9241905	9242570	0.999999998106
chr1	9242116	9242559	0.999999994129
chr1	9256414	9256886	0.999988505722
chr1	9294756	9295394	0.999999999739
chr1	9299711	9300764	0.999999955766
chr1	9472997	9473828	0.999999995952
chr1	9473735	9474815	0.999981002477
chr1	9486147	9486978	0.999999999958
chr1	9486135	9487215	0.999999999973
chr1	9488827	9489548	1.0
chr1	9649781	9650419	0.999992934011
chr1	9649771	9650629	0.999998457403
chr1	9649760	9650840	0.999999275311
chr1	9650343	9651257	0.996833699714
chr1	9650554	9651246	0.991930239084
chr1	9651171	9652029	0.997389031689
chr1	9686872	9687703	0.999999997269
chr1	9686855	9688045	0.999999999108
chr1	9687214	9687686	0.99999984231
chr1	9687197	9688028	0.999999970035
chr1	9687928	9689147	0.999999999957
chr1	9689060	9689615	1.0
chr1	9689550	9690325	1.0
chr1	9713315	9714285	0.999999947601
chr1	9714192	9715133	0.999999999724
chr1	9715068	9715457	0.999999986523
chr1	9715048	9715852	0.999999999981
chr1	9715417	9715833	0.999999667064
chr1	9717705	9718895	0.99999889886
chr1	9747314	9748311	0.999999999987
chr1	9748211	9749264	0.999998266795
chr1	9777423	9778227	0.999999999993
chr1	9847198	9848002	0.990227749468
chr1	9883193	9884107	0.996260459832
chr1	9883435	9884515	0.999996809072
chr1	9884041	9884484	0.995675149098
chr1	9884025	9884800	0.999992594997
chr1	9960589	9961586	0.996633510965
chr1	9969905	9971095	1.0
chr1	9970982	9972118	0.999990038853
chr1	10002987	10003513	1.0
chr1	10002973	10003777	1.0
chr1	10003680	10004870	0.999987021003
chr1	10092575	10093350	1.0
chr1	10093259	10094366	0.999999819905
chr1	10269294	10270181	0.991064513
chr1	10271203	10272422	0.999996061467
chr1	10447923	10448727	0.999983549595
chr1	10458623	10459427	1.0
chr1	10459336	10460389	0.999999862928
chr1	10491026	10491774	0.999998212558
chr1	10493747	10494578	0.996930875298
chr1	10532214	10533211	1.0
chr1	10533119	10534006	0.995623828213
chr1	10554422	10555253	0.9999973589
chr1	10555183	10555792	0.999999999997
chr1	10570585	10571665	0.999999999811
chr1	10571568	10572482	0.999996452018
chr1	10576019	10576906	0.996085155709
chr1	10999484	11000591	0.994279956402
chr1	10999826	11000574	0.999996060606
chr1	11000142	11000558	0.999999852698
chr1	11025398	11026202	0.999999999997
chr1	11026119	11027006	0.999994956042
chr1	11028493	11029407	0.99998861618
chr1	11045377	11046098	0.996513775726
chr1	11046023	11046827	0.999999999466
chr1	11046738	11047762	0.990257832201
chr1	11072076	11072824	0.999999989338
chr1	11119528	11120747	1.0
chr1	11121913	11122937	0.992875243067
chr1	11122855	11123520	0.999999999792
chr1	11322271	11323129	1.0
chr1	11332557	11333693	0.999999996496
chr1	11335036	11336089	0.996595100005
chr1	11395376	11396124	0.999998698123
chr1	11724483	11725092	0.992537252502
chr1	11779605	11780270	0.999993865308
chr1	11779588	11780612	0.996682060957
